,Highest Charting Position,Number of Times Charted,Weeks_Start,Weeks_End,Streams,Artist,Artist Followers,Song ID,Genre,General_Genre,Loudness,Speechiness,Acousticness,Liveness,Tempo,Duration (ms),Valence,Chord
570,99,3,1/15/21,1/22/21,"5,487,774","KASIMIR1441, badmómzjay, WILDBWOYS",197320,4hSJUp6k7QeHLxU32MrLIU,"['german alternative rap', 'german hip hop', 'german trap', 'tekk']",rap,-6.519,0.349,0.191,0.125,156.013,125720,0.925,B
571,176,1,1/29/21,2/5/21,"5,136,895","Brent Faiyaz, DJ Dahi",1726216,6u3CPnFMKANYgfdiifFOiJ,"['dmv rap', 'pop', 'r&b', 'rap']",rap,-8.746,0.252,0.173,0.144,163.924,214693,0.493,C#/Db
572,55,4,1/15/21,1/22/21,"5,071,718",ZAYN,16655692,709F3MwiVvLD0LQXeKs5Cz,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",pop,-7.499,0.116,0.242,0.105,96.855,163127,0.34,G
573,103,12,1/15/21,1/22/21,"5,052,801",Olivia Rodrigo,6313514,4Yxc55NX3tAXC2mHRAhtcW,['pop'],pop,-6.585,0.0328,0.0902,0.0912,77.599,177323,0.129,C
574,45,20,10/23/20,10/30/20,"5,030,670",Ashnikko,1248499,0AUvWawuP0ibk4SQ3sIZjk,"['electropop', 'escape room', 'pop']",pop,-6.143,0.133,0.235,0.372,121.876,146523,0.774,G#/Ab
575,83,4,1/8/21,1/15/21,"4,948,563",Morgan Wallen,2147875,3cBsEDNhFI9E82vPj3kvi3,['contemporary country'],country,-5.24,0.0318,0.373,0.126,196,178520,0.252,B
576,13,38,7/31/20,8/7/20,"4,942,545","Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka",2127531,1mohfLaTJtB2RplHLQVM70,"['latin', 'reggaeton', 'trap latino']",latin,-4.65,0.207,0.3,0.091,176.007,345241,0.786,E
577,137,1,1/22/21,1/29/21,"5,929,507","Anuel AA, Ozuna",18306226,73O30uMI7n6DuzBmbtO7kC,"['latin', 'reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']",latin,-5.453,0.102,0.046,0.092,93.985,206587,0.67,F#/Gb
578,132,9,1/1/21,1/8/21,"5,427,534","Migrantes, Alico",114348,3lCbsHaN1wCxyDzcNN2x4N,['cumbia pop'],pop,-6.899,0.0572,0.185,0.155,84.974,182199,0.857,C#/Db
579,90,4,1/8/21,1/15/21,"5,332,437",Morgan Wallen,2147875,0SErdEdRcVX1uJCf1eTGYH,['contemporary country'],country,-7.675,0.0287,0.662,0.123,136.97,161773,0.625,F
580,66,2,1/15/21,1/22/21,"5,186,567",Selena Gomez,28931149,1v3lhrZEsOcazqR2QIyyRu,"['dance pop', 'pop', 'post-teen pop']",pop,-6.79,0.2,0.152,0.268,163.882,155956,0.0395,B
581,121,7,1/1/21,1/8/21,"4,962,949",Jack Harlow,1053324,6rLi6PyWXu1rPlShuIZpj6,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']",hip hop,-8.357,0.0719,0.114,0.103,108.025,168906,0.907,B
582,42,17,9/18/20,9/25/20,"4,931,163",Sam Smith,17097317,5hvwx5i67IwnCkjl9VHkNv,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",pop,-6.764,0.0423,0.154,0.107,104.181,213869,0.556,A#/Bb
583,190,3,1/1/21,1/8/21,"4,914,093",347aidan,211500,6Pgmqg15yVexuOgtzuxwoX,['sad rap'],rap,-11.052,0.101,0.671,0.17,119.993,180139,0.764,G#/Ab
584,116,8,11/13/20,11/20/20,"4,864,544","Rauw Alejandro, J Balvin",6096559,22Sh5dlwbERqJAq1fZk5b2,"['puerto rican pop', 'trap latino']",pop,-2.028,0.241,0.46,0.128,176.037,190101,0.571,B
585,10,7,12/11/20,12/18/20,"4,848,954",Taylor Swift,42227614,0sY6ZUTh4yoctD8VIXz339,"['pop', 'post-teen pop']",pop,-12.077,0.0377,0.92,0.113,171.319,244000,0.32,C
586,37,35,9/11/20,9/18/20,"4,833,081","Chris Brown, Young Thug",14073083,1IIKrJVP1C9N7iPtG6eOsK,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",pop,-8.932,0.145,0.316,0.25,94.148,176960,0.581,C
587,73,6,12/11/20,12/18/20,"5,942,551","Juice WRLD, The Kid LAROI",19102888,5YSHygGN9D0mID1NsVd5my,"['chicago rap', 'melodic rap']",rap,-6.965,0.12,0.0663,0.169,149.992,158033,0.33,E
588,177,1,1/15/21,1/22/21,"5,119,828","Anne-Marie, KSI, Digital Farm Animals",8153871,4I5bvu2KDsrCg0EWHIcvul,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",pop,-6.564,0.0402,0.0889,0.0843,128.031,188581,0.52,F#/Gb
590,191,1,1/15/21,1/22/21,"4,915,403",Erica Banks,41551,25j0Sape7qZbq6ZPLFefTT,['trap queen'],rap,-5.995,0.213,0.0593,0.238,110.003,187000,0.795,A
591,41,39,6/26/20,7/3/20,"4,855,690",Ava Max,3916979,7a53HqqArd4b9NF4XAmlbI,"['dance pop', 'pop']",pop,-4.057,0.0405,0.00786,0.124,129.857,162399,0.457,C#/Db
592,6,15,10/2/20,10/9/20,"4,796,365",BLACKPINK,23848461,4Ws314Ylb27BVsvlZOy30C,"['k-pop', 'k-pop girl group']",pop,-5.661,0.0664,0.00559,0.0873,127.97,194765,0.448,F#/Gb
593,17,31,8/7/20,8/14/20,"4,790,233",Ozuna,29238936,3gD4J3RUHy4OUuZ3qAiaiG,"['latin', 'puerto rican pop', 'reggaeton', 'trap latino']",latin,-3.766,0.0623,0.0531,0.153,168.084,217547,0.698,F#/Gb
594,67,13,11/13/20,11/20/20,"5,622,565",Fousheé,411262,2AlYncTpVHKwHb55F9lF6O,"['brooklyn drill', 'nyc rap']",rap,-6.687,0.445,0.703,0.102,133.928,115200,0.776,E
595,158,1,1/8/21,1/15/21,"5,446,609",Morgan Wallen,2147875,0uRrG2jRR5tuifsYIJHEao,['contemporary country'],country,-6.628,0.031,0.59,0.112,69.877,202133,0.414,D#/Eb
596,168,1,1/8/21,1/15/21,"5,160,123",Morgan Wallen,2147875,0sKEilrw1GrBlG6qsTCrP4,['contemporary country'],country,-5.254,0.0248,0.723,0.101,88.003,190680,0.367,G#/Ab
597,53,5,8/14/20,8/21/20,"5,064,504",Morgan Wallen,2147875,4obHzpwGrjoTuZh2DItEMZ,['contemporary country'],country,-5.13,0.0328,0.417,0.125,203.903,210507,0.571,C
598,21,7,11/27/20,12/4/20,"4,935,633",Bad Bunny,36177712,26QApq0cuO9brJigr0C0W4,"['latin', 'reggaeton', 'trap latino']",latin,-7.147,0.0838,0.869,0.0955,169.934,217769,0.412,A#/Bb
599,65,10,11/6/20,11/13/20,"4,906,324","Sech, J Balvin",8766508,5zj8WNkBrEzlI5FKeYV4ol,"['latin', 'panamanian pop', 'reggaeton', 'trap latino']",latin,-4.819,0.154,0.427,0.599,94.053,216747,0.556,A
601,188,1,1/8/21,1/15/21,"4,879,971",Morgan Wallen,2147875,5OELUCYgOHKFAvCERnAvfS,['contemporary country'],country,-5.479,0.0462,0.615,0.131,126.019,216573,0.597,F#/Gb
602,190,1,1/8/21,1/15/21,"4,860,714",Morgan Wallen,2147875,64SCQtbRtmO28ks1QhS3w5,['contemporary country'],country,-5.037,0.0294,0.46,0.108,115.058,156747,0.268,A#/Bb
604,5,19,8/28/20,9/4/20,"4,812,765",BLACKPINK,23848461,4JUPEh2DVSXFGExu4Uxevz,"['k-pop', 'k-pop girl group']",pop,-4.81,0.365,0.0317,0.0311,159.972,177813,0.91,A
605,22,32,5/8/20,5/15/20,"4,790,427",Marshmello,31552500,3Z8FwOEN59mRMxDCtb8N0A,"['brostep', 'edm', 'pop', 'pop dance', 'progressive electro house']",pop,-7.088,0.0457,0.00776,0.0541,93.995,172762,0.452,E
606,76,8,11/6/20,11/13/20,"4,769,618","Dua Lipa, Angèle",27167675,3wJVBz7gvGTwTWVAxFa6ny,"['dance pop', 'pop', 'uk pop']",pop,-7.052,0.181,0.0597,0.106,114.999,156911,0.396,F#/Gb
607,141,2,3/6/20,3/13/20,"5,317,174",Apache 207,1674348,5yUzqd3H7cmJ1no6B4uTzu,['german hip hop'],hip hop,-4.352,0.386,0.0213,0.0778,100.119,201501,0.528,A
608,15,4,12/11/20,12/18/20,"4,986,214",Taylor Swift,42227614,3RaT22zZsxVYxxKR7TAaYF,"['pop', 'post-teen pop']",pop,-7.589,0.0264,0.418,0.103,79.015,215627,0.535,G
609,13,44,4/10/20,4/17/20,"4,858,392",Surfaces,724903,1Cv1YLb4q0RzL6pybtaMLo,"['bedroom soul', 'pop']",soul,-6.832,0.0578,0.183,0.0714,112.022,158571,0.694,F
611,66,46,12/27/19,1/3/20,"4,655,272","Marshmello, Bastille",31552500,2dpaYNEQHiRxtZbfNsse99,"['brostep', 'edm', 'pop', 'pop dance', 'progressive electro house']",pop,-2.749,0.0452,0.191,0.167,100.015,214290,0.671,F
612,138,13,12/27/19,1/3/20,"4,630,572",Queen,35910149,7hQJA50XrCWABAu5v6QZ4i,"['classic rock', 'glam rock', 'rock']",rock,-5.277,0.16,0.0472,0.77,156.271,209413,0.601,F
613,61,39,3/20/20,3/27/20,"4,606,011",J Balvin,29067437,2lCkncy6bIB0LTMT7kvrD1,"['latin', 'reggaeton', 'reggaeton colombiano']",latin,-2.474,0.0695,0.0816,0.0532,94.018,205933,0.65,B
615,49,4,12/11/20,12/18/20,"4,540,781",Kid Cudi,5002317,30KctD1WsHKTIYczXjip5a,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",hip hop,-7.214,0.0531,0.084,0.527,90.494,193293,0.22,F
616,27,45,2/7/20,2/14/20,"4,516,053","MEDUZA, Becky Hill, Goodboys",441714,7CHi4DtfK4heMlQaudCuHK,"['dance pop', 'edm', 'pop dance', 'pop house', 'tropical house']",pop,-8.659,0.0415,0.129,0.14,123.935,168387,0.529,A#/Bb
617,68,8,10/30/20,11/6/20,"4,504,304",TWICE,9998991,37ZtpRBkHcaq6hHy0X98zn,"['k-pop', 'k-pop girl group']",pop,-3.672,0.102,0.121,0.463,150.084,205493,0.769,A#/Bb
618,158,5,10/30/20,11/6/20,"4,488,125","CORPSE, Savage Ga$p",1777797,7bCfHiRcfUjG0YVVNUL7Ve,"['dream smp', 'viral rap']",rap,-7.443,0.115,0.00161,0.103,84.98,105176,0.386,C#/Db
619,1,10,12/18/20,12/25/20,"23,235,257",Mariah Carey,6931357,0bYg9bo50gSsH3LtXe2SQn,"['dance pop', 'pop', 'r&b', 'urban contemporary']",pop,-7.463,0.0384,0.164,0.0708,150.273,241107,0.35,G
620,2,8,12/18/20,12/25/20,"20,709,328",Wham!,1631876,2FRnf9qhLbvw8fu4IBXx78,"['disco', 'europop', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",pop,-12.472,0.0293,0.189,0.355,107.682,262960,0.947,D
621,3,7,12/18/20,12/25/20,"16,657,592",Ariana Grande,67208170,0lizgQ7Qw35od7CYaoMBZb,"['dance pop', 'pop', 'post-teen pop']",pop,-7.364,0.116,0.0489,0.294,191.9,204093,0.591,G
622,5,7,12/18/20,12/25/20,"16,613,649",Brenda Lee,222627,2EjXfH91m7f8HiJN1yQg97,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'rockabilly', 'vocal jazz']",pop,-8.749,0.0502,0.614,0.505,67.196,126267,0.898,G#/Ab
624,6,7,12/18/20,12/25/20,"15,424,001",Michael Bublé,4702232,5a1iz510sv2W9Dt1MvFd5R,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",pop,-11.714,0.0375,0.908,0.341,94.775,206640,0.363,E
625,8,7,12/18/20,12/25/20,"14,582,001",Andy Williams,369548,5hslUAKq9I9CG2bAulFkHN,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'mellow gold', 'vocal jazz']",pop,-8.435,0.0369,0.766,0.117,201.629,151933,0.776,G
626,9,7,12/18/20,12/25/20,"12,266,990",Kelly Clarkson,7869617,3YZE5qDV7u1ZD1gZc47ZeR,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']",pop,-5.439,0.0537,0.00128,0.214,159.878,229640,0.689,G#/Ab
627,14,6,12/18/20,12/25/20,"11,664,490",José Feliciano,239129,0oPdaY4dXtc3ZsaG17V972,"['latin pop', 'puerto rican pop']",pop,-9.004,0.0383,0.55,0.336,148.837,182067,0.963,D
628,11,6,12/18/20,12/25/20,"10,884,855",Dean Martin,1139096,2uFaJJtFpPDc5Pa95XzTvg,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",jazz,-14.014,0.0351,0.912,0.175,134.009,117147,0.701,C#/Db
630,15,6,12/18/20,12/25/20,"10,609,206",Justin Bieber,48544923,7xapw9Oy21WpfEcib2ErSA,"['canadian pop', 'pop', 'post-teen pop']",pop,-9.049,0.0467,0.498,0.0794,161.993,182947,0.854,F#/Gb
633,23,4,12/18/20,12/25/20,"9,882,989",Paul McCartney,3609658,1SV1fxF65n9NhRHp3KlBuu,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'mellow gold', 'rock', 'soft rock']",rock,-8.914,0.0319,0.322,0.0672,94.736,227653,0.771,B
634,21,6,12/18/20,12/25/20,"9,852,792",Michael Bublé,4702232,5PuKlCjfEVIXl0ZBp5ZW9g,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",pop,-8.308,0.0428,0.865,0.0882,151.251,119787,0.699,G
635,24,5,12/18/20,12/25/20,"9,509,781","John Lennon, Yoko Ono",4313100,27RYrbL6S02LNVhDWVl38b,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock']",rock,-10.023,0.0324,0.28,0.718,146.172,214333,0.414,D
637,32,5,12/18/20,12/25/20,"8,478,518",Nat King Cole,1634288,4PS1e8f2LvuTFgUs1Cn3ON,"['adult standards', 'lounge', 'soul', 'vocal jazz']",soul,-15.231,0.0341,0.92,0.138,78.696,192160,0.209,C#/Db
638,39,5,12/18/20,12/25/20,"7,045,348","Bing Crosby, Ken Darby Singers, John Scott Trotter & His Orchestra",359973,4so0Wek9Ig1p6CRCHuINwW,"['adult standards', 'easy listening', 'lounge', 'swing', 'vocal jazz']",jazz,-16.485,0.0381,0.673,0.338,130.503,177480,0.247,A
639,114,1,12/25/20,1/1/21,"6,912,271",Playboi Carti,4958353,1eMNW1HQjF1dbb4GtnmpaX,"['atl hip hop', 'plugg', 'rap', 'trap']",hip hop,-5.062,0.141,0.165,0.334,140.028,164591,0.436,E
640,42,5,12/18/20,12/25/20,"6,716,353",Burl Ives,58479,77khP2fIVhSW23NwxrRluh,"['adult standards', 'american folk revival']",folk,-13.056,0.0303,0.579,0.076,140.467,135533,0.888,C
641,47,5,12/18/20,12/25/20,"6,404,964",The Pogues,382997,3VTNVsTTu05dmTsVFrmGpK,"['celtic', 'celtic punk', 'celtic rock', 'folk punk', 'irish folk', 'punk']",punk,-7.48,0.0457,0.582,0.256,78.111,272467,0.428,D
642,38,5,12/18/20,12/25/20,"6,052,105",Shakin' Stevens,99249,2TE4xW3ImvpltVU0cPcKUn,"['classic uk pop', 'new wave pop', 'rock-and-roll', 'rockabilly', 'soft rock']",pop,-3.315,0.0369,0.129,0.128,202.899,220160,0.96,A
643,62,4,12/18/20,12/25/20,"6,007,011",Elvis Presley,5698788,3QiAAp20rPC3dcAtKtMaqQ,"['rock-and-roll', 'rockabilly']",rock,-16.661,0.0425,0.9,0.145,94.518,129173,0.58,E
646,52,5,12/18/20,12/25/20,"5,687,085",Kylie Minogue,1324920,0cM5URUqqQTpJWonmdzF1J,"['australian dance', 'australian pop', 'dance pop', 'electropop', 'eurodance', 'europop', 'new wave pop', 'pop']",pop,-7.183,0.0435,0.744,0.142,87.101,202547,0.443,C#/Db
647,60,5,12/18/20,12/25/20,"5,422,082","Perry Como, The Fontane Sisters",336373,2pXpURmn6zC5ZYDMms6fwa,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'vocal jazz']",pop,-12.25,0.0599,0.76,0.116,112.874,155933,0.718,G
649,66,4,12/18/20,12/25/20,"5,353,591",Elton John,7504724,6sBWmE23q6xQHlnEZ8jYPT,"['glam rock', 'mellow gold', 'piano rock']",rock,-5.584,0.0363,0.102,0.305,140.308,272394,0.819,D
650,54,3,12/11/20,12/18/20,"5,209,372",Kid Cudi,5002317,5CFJRZRq6sdKKtRwNPWbYv,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",hip hop,-6.531,0.124,0.43,0.378,143.896,174960,0.158,C#/Db
651,166,11,10/23/20,10/30/20,"5,191,001",Jonas Esticado,1293055,15k1TDabqSEmyXOwMq9RM7,"['forro', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",pop,-1.283,0.0325,0.317,0.125,160.061,186533,0.798,A
653,71,3,12/18/20,12/25/20,"10,522,305",Daryl Hall & John Oates,1549216,6pVW5LRWgeLaHudxauOTJU,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",rock,-3.592,0.0312,0.613,0.113,128.706,126360,0.84,D
655,74,3,12/18/20,12/25/20,"10,455,065",Coldplay,31161671,4QVdnpSO5JGMFOEl6ys4RQ,"['permanent wave', 'pop']",pop,-9.478,0.0327,0.207,0.858,132.062,268521,0.224,G
656,83,3,12/18/20,12/25/20,"9,548,924",Sam Smith,17097317,1Qi2wh8fFgDV7tl4Sj3f2K,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",pop,-9.402,0.0414,0.957,0.316,75.248,170964,0.344,F
657,85,1,12/18/20,12/25/20,"9,474,711",Sia,20528724,1N1ZpYUJc9fwrqk53FGgWv,"['australian dance', 'australian pop', 'dance pop', 'pop']",pop,-6.191,0.12,0.0215,0.0475,92.986,205267,0.724,C#/Db
658,86,2,12/18/20,12/25/20,"9,457,199",Britney Spears,9470311,0YWUHZPJVg4iujddsJDwhM,"['dance pop', 'pop', 'post-teen pop']",pop,-3.766,0.0268,0.169,0.195,147.08,255400,0.702,C
659,89,3,12/18/20,12/25/20,"9,270,017",Brett Eldredge,1298537,5Q2P43CJra0uRAogjHyJDK,"['contemporary country', 'country', 'country road', 'modern country rock']",country,-4.776,0.0366,0.738,0.266,113.998,173560,0.684,C#/Db
660,92,2,12/18/20,12/25/20,"9,167,304",Jonas Brothers,5436999,1OjmlSFuzYflWjSMTCyTJv,"['boy band', 'dance pop', 'pop', 'post-teen pop']",pop,-6.007,0.102,0.0183,0.0519,146.035,200880,0.61,C#/Db
661,102,1,12/18/20,12/25/20,"8,813,922",Ava Max,3916979,1QLZKzC2pjP4ySf4ALrNhm,"['dance pop', 'pop']",pop,-4.68,0.0458,0.424,0.11,118.078,169245,0.382,C#/Db
662,104,1,12/18/20,12/25/20,"8,696,354",Gwen Stefani,4805333,2OQ6a4CfUeYskpTTgyawyJ,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'urban contemporary']",pop,-4.291,0.04,0.0156,0.118,93,156773,0.912,D
663,107,1,12/18/20,12/25/20,"8,614,955",Eminem,46814751,6cS9PmLky2NhLOhpIsUlow,"['detroit hip hop', 'hip hop', 'rap']",hip hop,-4.582,0.27,0.248,0.462,140.945,224656,0.82,A#/Bb
665,117,1,12/18/20,12/25/20,"8,177,832",Michael Bublé,4702232,1RMDXedcRno6rDBCbNHDJf,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",pop,-7.109,0.0517,0.785,0.0313,122.331,171093,0.396,A#/Bb
667,22,2,12/11/20,12/18/20,"8,115,520",Taylor Swift,42227614,7dW84mWkdWE5a6lFWxJCBG,"['pop', 'post-teen pop']",pop,-8.193,0.0312,0.735,0.105,145.916,229840,0.348,F
668,123,1,12/18/20,12/25/20,"8,064,361",The Jackson 5,1151360,15sxLiiChE5dCW3Y756oas,"['motown', 'soul']",soul,-8.222,0.0538,0.263,0.817,128.897,181267,0.614,D#/Eb
669,126,1,12/18/20,12/25/20,"8,022,773","Eartha Kitt, Henri Rene & His Orchestra",127251,1foCxQtxBweJtZmdxhEHVO,"['adult standards', 'lounge', 'torch song', 'vocal jazz']",jazz,-12.346,0.0607,0.902,0.185,84.485,206067,0.49,G#/Ab
671,19,2,12/11/20,12/18/20,"7,901,968",Taylor Swift,42227614,5BK0uqwY9DNfZ630STAEaq,"['pop', 'post-teen pop']",pop,-10.491,0.0408,0.83,0.121,112.05,185320,0.353,A
673,140,1,12/18/20,12/25/20,"7,536,851",Shawn Mendes,33893352,0fwxmtpxpMmEMphmJbCAEx,"['canadian pop', 'dance pop', 'pop', 'post-teen pop', 'viral pop']",pop,-12.073,0.0366,0.888,0.137,83.608,196254,0.212,D
674,144,1,12/18/20,12/25/20,"7,367,482",Dean Martin,1139096,4MrfQL4TYQXJBlZYpAHTuE,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",jazz,-16.093,0.0571,0.882,0.0513,130.036,143733,0.537,C
675,145,1,12/18/20,12/25/20,"7,363,913",Bruce Springsteen,4224071,6s2wpWPFPAgKg2LXxi1Oee,"['classic rock', 'heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",rock,-8.444,0.0479,0.362,0.727,139.986,267600,0.407,C
676,147,1,12/18/20,12/25/20,"7,350,024",Leona Lewis,2877234,78pn8k7RogKo2oxl0DyX6d,"['british soul', 'dance pop', 'europop', 'pop', 'post-teen pop', 'talent show']",soul,-3.849,0.0362,0.464,0.344,112.986,239587,0.754,B
678,150,1,12/18/20,12/25/20,"7,299,201",Liam Payne,8037861,2Y0ktCGrGoGcQFXsGztvhi,"['dance pop', 'pop', 'post-teen pop']",pop,-2.204,0.0601,0.0318,0.114,81.966,154747,0.704,A
679,152,1,12/18/20,12/25/20,"7,281,773",Meghan Trainor,10606572,0lTurWECr2XL607eJAj1A3,"['dance pop', 'hip pop', 'pop', 'post-teen pop']",pop,-7.779,0.0257,0.318,0.108,84.796,219653,0.289,D
680,156,1,12/18/20,12/25/20,"7,227,612",Dean Martin,1139096,2L9QLAhrvtP4EYg1lY0Tnw,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",jazz,-16.768,0.0332,0.919,0.0854,136.471,135760,0.857,G
683,160,1,12/18/20,12/25/20,"7,170,169",Mariah Carey,6931357,1Ri9P0ZPrqr6h0REDRdJBd,"['dance pop', 'pop', 'r&b', 'urban contemporary']",pop,-3.298,0.115,0.0339,0.0564,78.496,200467,0.849,C#/Db
684,161,1,12/18/20,12/25/20,"7,149,158",Bing Crosby,359973,5aDoUmxBsbdpS16alksb5Z,"['adult standards', 'easy listening', 'lounge', 'swing', 'vocal jazz']",jazz,-15.499,0.0276,0.813,0.195,101.529,165667,0.412,A#/Bb
686,175,1,12/18/20,12/25/20,"6,809,438",Donny Hathaway,424935,38xhBO2AKrJnjdjVnhJES6,"['chicago soul', 'classic soul', 'funk', 'motown', 'neo soul', 'quiet storm', 'soul', 'southern soul']",soul,-9.2,0.0376,0.292,0.246,93.047,231173,0.677,F
687,180,1,12/18/20,12/25/20,"6,680,928",Tony Bennett,659472,6kkJlaBYdyFcwCg67hW40t,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",jazz,-6.676,0.0319,0.727,0.102,126.011,149307,0.72,C#/Db
688,181,1,12/18/20,12/25/20,"6,657,404",Taylor Swift,42227614,2mvabkN1i2gLnGAPUVdwek,"['pop', 'post-teen pop']",pop,-4.505,0.0331,0.06,0.324,134.002,228027,0.437,G
689,182,1,12/18/20,12/25/20,"6,652,130",Katy Perry,18936929,02FaKXXL7KUtRc7K0k54tL,"['dance pop', 'pop', 'post-teen pop']",pop,-6.264,0.128,0.128,0.0895,137.494,182521,0.56,G
690,184,1,12/18/20,12/25/20,"6,635,128",*NSYNC,1564750,4v9WbaxW8HdjqfUiWYWsII,"['boy band', 'dance pop', 'pop', 'post-teen pop']",pop,-3.967,0.0463,0.104,0.881,104.999,255307,0.756,F
691,24,2,12/11/20,12/18/20,"6,635,109",Taylor Swift,42227614,0PurA4JVJ8YQgSVopY8fn6,"['pop', 'post-teen pop']",pop,-10.381,0.0488,0.878,0.0797,74.952,245440,0.221,A
692,192,1,12/18/20,12/25/20,"6,400,108",Eagles,6896776,3QIoEi8Enr9uHffwInGIsC,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",rock,-11.568,0.0421,0.599,0.0561,183.18,177440,0.466,A
693,197,1,12/18/20,12/25/20,"6,278,993",Meghan Trainor,10606572,2rkb8ijsPapKDMEh0cSe8I,"['dance pop', 'hip pop', 'pop', 'post-teen pop']",pop,-6.232,0.195,0.373,0.0969,179.967,161013,0.777,C#/Db
694,28,1,12/11/20,12/18/20,"16,213,589",Taylor Swift,42227614,73YUReisjb3A9ActdLLjJQ,"['pop', 'post-teen pop']",pop,-10.733,0.0376,0.87,0.114,122.079,315147,0.211,B
695,34,1,12/11/20,12/18/20,"14,519,547",Taylor Swift,42227614,19CSr8rwW05VJL2F91KFNK,"['pop', 'post-teen pop']",pop,-9.277,0.0353,0.855,0.0921,88.856,260440,0.535,D
696,38,1,12/11/20,12/18/20,"14,392,788",Taylor Swift,42227614,670fUmXf4KQekzbEgaXyPA,"['pop', 'post-teen pop']",pop,-8.322,0.0264,0.696,0.129,119.966,225880,0.354,E
697,39,1,12/11/20,12/18/20,"14,385,703",Taylor Swift,42227614,3k7ne7VmH43ZPWxPdvPUgR,"['pop', 'post-teen pop']",pop,-11.266,0.0617,0.819,0.142,107.895,275320,0.292,G#/Ab
698,43,1,12/11/20,12/18/20,"13,810,722",Taylor Swift,42227614,3O5osWf1rSoKMwe6E9ZaXP,"['pop', 'post-teen pop']",pop,-10.673,0.0308,0.937,0.111,125.177,304107,0.32,C#/Db
699,45,1,12/11/20,12/18/20,"13,583,538",Taylor Swift,42227614,2o2sgVJIgFXk8GQjWTgI6U,"['pop', 'post-teen pop']",pop,-7.704,0.0417,0.66,0.0972,157.895,215920,0.573,C
700,53,1,12/11/20,12/18/20,"12,782,098",Taylor Swift,42227614,1XjHRolIXL2M1EEOUsGGR4,"['pop', 'post-teen pop']",pop,-9.014,0.0347,0.768,0.123,127.967,275040,0.511,C
701,57,1,12/11/20,12/18/20,"12,234,761",Taylor Swift,42227614,12ntTeqEeTg7GAVpe8Mhpl,"['pop', 'post-teen pop']",pop,-11.609,0.0484,0.876,0.115,96.103,257773,0.287,F
702,70,1,12/11/20,12/18/20,"11,245,393",Taylor Swift,42227614,35rdVq36LMHQX0Suw9a6tK,"['pop', 'post-teen pop']",pop,-10.813,0.245,0.835,0.134,151.884,180653,0.92,A
703,74,1,12/11/20,12/18/20,"10,561,183",Kid Cudi,5002317,1xzUQMiCoY5pdego0pHMeV,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",hip hop,-7.607,0.0889,0.162,0.393,165.945,216560,0.312,F#/Gb
704,97,1,12/11/20,12/18/20,"8,901,697",Kid Cudi,5002317,6myUpr3GDR80Dg3zqNTmmG,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",hip hop,-7.75,0.0708,0.556,0.335,172.995,199787,0.0642,E
705,126,1,12/11/20,12/18/20,"7,655,623",Kid Cudi,5002317,27oVCAziETRbNuo5A8LNpg,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",hip hop,-6.907,0.0866,0.239,0.164,152.058,242267,0.52,A#/Bb
706,129,1,12/11/20,12/18/20,"7,524,738",Kid Cudi,5002317,7Hc3YL8oDiAzbiAW32KXrw,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",hip hop,-8.269,0.0679,0.67,0.36,123.105,148707,0.332,A
